accession	cluster	umap_1	umap_2	ec_full	ec_top_level	ec_subclass	ec_sub_subclass	protein_name_first_word	is_p450	cyp_family	cyp_subfamily	is_bsh	is_hsd	is_reductase	is_receptor	is_transporter	genus	species_binomial	length_aa	shannon_entropy	is_literature_recruited	has_ec	has_rhea
A0A673UNS3	28.0	4.70445728302002	1.4982430934906006					Cytochrome	True			False	False	False	False	False	Suricata	Suricata suricatta	511	4.1585	0	False	True
A0A673USY7	52.0	11.12809944152832	7.943912029266357					Ileal	False			False	False	False	False	True	Suricata	Suricata suricatta	359	4.0748	0	False	True
A0A673UU04	10.0	12.22239112854004	-1.9983599185943604	1.14.15.6	1	1.14	1.14.15	Cholesterol	False			False	False	False	False	False	Suricata	Suricata suricatta	520	4.1668	0	True	True
A0A673UVS5	14.0	1.260143518447876	2.836052894592285	3.1.2.27	3	3.1	3.1.2	Acyl-coenzyme	False			False	False	False	False	False	Suricata	Suricata suricatta	317	4.1612	0	True	True
A0A673UXG0	28.0	5.8694748878479	1.2372347116470337					Cytochrome	True			False	False	False	False	False	Suricata	Suricata suricatta	517	4.1625	0	False	True
A0A673UXJ9	28.0	5.548784732818604	2.195389986038208					Cytochrome	True			False	False	False	False	False	Suricata	Suricata suricatta	487	4.1466	0	False	True
A0A673UZL9	18.0	3.1299080848693848	-5.878023147583008					Broad	False			False	False	False	False	True	Suricata	Suricata suricatta	619	4.1216	0	False	True
A0A673V2T8	67.0	-5.1881103515625	-6.756461143493652	2.3.1.26	2	2.3	2.3.1	O-acyltransferase	False			False	False	False	False	False	Suricata	Suricata suricatta	549	4.1665	0	True	True
A0A673V5R5	70.0	8.382887840270996	2.976691246032715	1.1.1.62	1	1.1	1.1.1	hydroxyacyl-CoA	False			False	True	True	False	False	Suricata	Suricata suricatta	261	3.9741	0	True	True
A0A673VC12	67.0	-5.2960524559021	-6.851119518280029	2.3.1.26	2	2.3	2.3.1	O-acyltransferase	False			False	False	False	False	False	Suricata	Suricata suricatta	570	4.1721	0	True	True
A0A673VD12	67.0	-4.366034030914307	-6.2477641105651855	2.3.1.26	2	2.3	2.3.1	O-acyltransferase	False			False	False	False	False	False	Suricata	Suricata suricatta	491	4.1392	0	True	True
A0A673VDF1	78.0	14.82447624206543	-6.815962791442871					Multidrug	False			False	False	False	False	True	Suricata	Suricata suricatta	1465	4.0938	0	False	True
A0A673VDH5	78.0	14.825695991516112	-6.813368797302246					Multidrug	False			False	False	False	False	True	Suricata	Suricata suricatta	1460	4.1082	0	False	True
A0A673VF45	78.0	14.773091316223145	-6.867685317993164					Multidrug	False			False	False	False	False	True	Suricata	Suricata suricatta	1428	4.0906	0	False	True
A0A673VF69	78.0	14.814931869506836	-6.826929092407227					Multidrug	False			False	False	False	False	True	Suricata	Suricata suricatta	1414	4.0894	0	False	True
A0A673VHR8	94.0	10.450579643249512	10.470998764038086					Hormone-sensitive	False			False	False	False	False	False	Suricata	Suricata suricatta	1066	4.0532	0	False	True
A0A673VHT3	33.0	8.252877235412598	-10.902264595031738					Multidrug	False			False	False	False	False	True	Suricata	Suricata suricatta	1467	4.1254	0	False	True
A0A673VIE7	50.0	-3.9988627433776855	7.175535202026367	1.1.1.170	1	1.1	1.1.1	Sterol-4-alpha-carboxylate	False			False	False	True	False	False	Suricata	Suricata suricatta	361	4.1775	0	True	True
A0A673VJG9	33.0	8.336983680725098	-11.231043815612791					Multidrug	False			False	False	False	False	True	Suricata	Suricata suricatta	1520	4.138	0	False	True
A0A673VKA3	8.0	-1.6975765228271484	-3.903401136398315					Non-lysosomal	False			False	False	False	False	False	Suricata	Suricata suricatta	925	4.1961	0	False	True
A0A673VL32	8.0	-1.8614153861999512	-4.041374683380127					Non-lysosomal	False			False	False	False	False	False	Suricata	Suricata suricatta	877	4.1944	0	False	True
A0A673VMX7	21.0	18.93610382080078	-4.888801574707031					Catechol	False			False	False	False	False	False	Suricata	Suricata suricatta	221	4.1053	0	False	True
A0A673VMY2	73.0	17.433712005615234	11.832803726196287					Catechol	False			False	False	False	False	False	Suricata	Suricata suricatta	270	4.0852	0	False	True
A0A673VQ75	78.0	14.830249786376951	-6.81123685836792					Multidrug	False			False	False	False	False	True	Suricata	Suricata suricatta	1524	4.1027	0	False	True
A0A673VSK1	30.0	11.851473808288574	3.602854490280152					Hormone-sensitive	False			False	False	False	False	False	Suricata	Suricata suricatta	803	4.0383	0	False	True
A0A673VV53	93.0	13.131993293762209	2.432575225830078					Peroxisomal	False			False	False	False	False	False	Salmo	Salmo trutta	221	4.0588	0	False	True
A0A673W649	14.0	0.5887869596481323	3.22245717048645	3.1.2.27	3	3.1	3.1.2	Acyl-coenzyme	False			False	False	False	False	False	Salmo	Salmo trutta	361	4.1301	0	True	True
A0A673W6Y3	70.0	7.611172199249268	2.198061227798462	3.1.2.27	3	3.1	3.1.2	Acyl-coenzyme	False			False	False	False	False	False	Salmo	Salmo trutta	440	4.0701	0	True	True
A0A673WAS4	10.0	11.767935752868652	-2.1005542278289795	1.14.15.6	1	1.14	1.14.15	Cholesterol	False			False	False	False	False	False	Salmo	Salmo trutta	945	4.2125	0	True	True
A0A673WH20	48.0	5.106298923492432	5.515111446380615					Hedgehog	False			False	False	False	False	False	Salmo	Salmo trutta	419	4.1332	0	False	True
A0A673WKA7	7.0	9.313505172729492	8.933733940124512					Cytosolic	False			False	False	False	False	False	Salmo	Salmo trutta	557	4.2288	0	False	True
A0A673WUU1	7.0	8.70289421081543	7.846157073974609					Cytosolic	False			False	False	False	False	False	Salmo	Salmo trutta	570	4.2334	0	False	True
A0A673WXC2	18.0	3.5105960369110107	-5.688303470611572					Broad	False			False	False	False	False	True	Salmo	Salmo trutta	617	4.1305	0	False	True
A0A673WXK3	18.0	3.4600138664245605	-5.77668571472168					Broad	False			False	False	False	False	True	Salmo	Salmo trutta	624	4.13	0	False	True
A0A673WY70	58.0	10.850428581237791	5.288365364074707					Hedgehog	False			False	False	False	False	False	Salmo	Salmo trutta	421	4.1415	0	False	True
A0A673X3I8	86.0	-2.3283462524414062	-6.687037467956543					ATP-binding	False			False	False	False	False	True	Salmo	Salmo trutta	1555	4.0779	0	False	True
A0A673X3U6	86.0	-2.346437692642212	-6.667629718780518					ATP-binding	False			False	False	False	False	True	Salmo	Salmo trutta	1453	4.0718	0	False	True
A0A673X4K0	50.0	-5.479456901550293	6.169923305511475	1.1.1.170	1	1.1	1.1.1	Sterol-4-alpha-carboxylate	False			False	False	True	False	False	Salmo	Salmo trutta	345	4.1028	0	True	True
A0A673X7K4	18.0	3.576453924179077	-6.280730724334717					Broad	False			False	False	False	False	True	Salmo	Salmo trutta	625	4.1327	0	False	True
A0A673X7M7	18.0	3.620405435562134	-5.692348480224609					Broad	False			False	False	False	False	True	Salmo	Salmo trutta	566	4.116	0	False	True
A0A673X7Z4	18.0	3.710016965866089	-5.460317134857178					Broad	False			False	False	False	False	True	Salmo	Salmo trutta	650	4.1269	0	False	True
A0A673X818	18.0	3.631923913955689	-5.479884147644043					Broad	False			False	False	False	False	True	Salmo	Salmo trutta	644	4.1321	0	False	True
A0A673XJX3	26.0	1.4415911436080933	18.26178359985352					Cholesteryl	False			False	False	False	False	False	Salmo	Salmo trutta	498	4.099	0	False	True
A0A673XRY9	6.0	11.975488662719728	16.560962677001953					Acyl-coenzyme	False			False	False	False	False	False	Salmo	Salmo trutta	383	4.1781	0	False	True
A0A673XS01	6.0	11.735000610351562	16.67125129699707					Acyl-coenzyme	False			False	False	False	False	False	Salmo	Salmo trutta	386	4.1954	0	False	True
A0A673XU75	26.0	1.4472697973251345	18.262916564941406					Cholesteryl	False			False	False	False	False	False	Salmo	Salmo trutta	495	4.0919	0	False	True
A0A673XVZ2	58.0	11.13447380065918	5.665766716003418					Hedgehog	False			False	False	False	False	False	Salmo	Salmo trutta	407	4.169	0	False	True
A0A673XW00	58.0	11.135683059692385	5.665977954864502					Hedgehog	False			False	False	False	False	False	Salmo	Salmo trutta	415	4.1762	0	False	True
A0A673XW12	52.0	11.893356323242188	7.237056255340576					Ileal	False			False	False	False	False	True	Salmo	Salmo trutta	373	4.0941	0	False	True
A0A673Y7Q5	58.0	10.859169006347656	5.236868381500244					Hedgehog	False			False	False	False	False	False	Salmo	Salmo trutta	421	4.156	0	False	True
A0A673Y8S3	50.0	-5.396085739135742	6.2211995124816895	1.1.1.170	1	1.1	1.1.1	Sterol-4-alpha-carboxylate	False			False	False	True	False	False	Salmo	Salmo trutta	346	4.0903	0	True	True
A0A673Y8V4	50.0	-5.453408718109131	6.188910484313965	1.1.1.170	1	1.1	1.1.1	Sterol-4-alpha-carboxylate	False			False	False	True	False	False	Salmo	Salmo trutta	345	4.0976	0	True	True
A0A673Y9B5	87.0	-1.4124984741210938	3.929551839828491	1.1.1.62	1	1.1	1.1.1	hydroxyacyl-CoA	False			False	True	True	False	False	Salmo	Salmo trutta	260	3.9864	0	True	True
A0A673Y9I6	87.0	-1.2903409004211426	4.139004707336426	1.1.1.62	1	1.1	1.1.1	hydroxyacyl-CoA	False			False	True	True	False	False	Salmo	Salmo trutta	260	3.9932	0	True	True
A0A673Y9R4	87.0	-1.5186864137649536	3.798259258270264	1.1.1.62	1	1.1	1.1.1	hydroxyacyl-CoA	False			False	True	True	False	False	Salmo	Salmo trutta	252	4.013	0	True	True
A0A673YB17	15.0	13.0678071975708	8.336579322814941					Hepatic	False			False	False	False	False	True	Salmo	Salmo trutta	361	3.9866	0	False	True
A0A673YDX1	7.0	8.492405891418457	7.994463443756103					Cytosolic	False			False	False	False	False	False	Salmo	Salmo trutta	570	4.2294	0	False	True
A0A673YDZ3	7.0	8.47653865814209	8.011533737182617					Cytosolic	False			False	False	False	False	False	Salmo	Salmo trutta	570	4.2291	0	False	True
A0A673YG02	15.0	13.120816230773926	8.45537281036377					Hepatic	False			False	False	False	False	True	Salmo	Salmo trutta	324	4.0784	0	False	True
A0A673Z3T8	11.0	-4.199417591094971	12.082563400268556					Non-lysosomal	False			False	False	False	False	False	Salmo	Salmo trutta	883	4.2268	0	False	True
A0A673Z405	11.0	-4.175127506256104	12.004433631896973					Non-lysosomal	False			False	False	False	False	False	Salmo	Salmo trutta	874	4.2201	0	False	True
A0A673Z4N0	11.0	-4.00824785232544	11.825591087341309					Non-lysosomal	False			False	False	False	False	False	Salmo	Salmo trutta	899	4.2224	0	False	True
A0A673Z4T6	11.0	-4.006276607513428	11.82345199584961					Non-lysosomal	False			False	False	False	False	False	Salmo	Salmo trutta	888	4.2241	0	False	True
A0A673Z4Y0	11.0	-4.379075050354004	12.075865745544434					Non-lysosomal	False			False	False	False	False	False	Salmo	Salmo trutta	862	4.2234	0	False	True
A0A673Z521	11.0	-4.350166320800781	12.085264205932615					Non-lysosomal	False			False	False	False	False	False	Salmo	Salmo trutta	875	4.2241	0	False	True
A0A673Z5D2	11.0	-4.37367582321167	12.071906089782717					Non-lysosomal	False			False	False	False	False	False	Salmo	Salmo trutta	860	4.2219	0	False	True
A0A673Z8E9	18.0	3.56213903427124	-6.248125553131104					Broad	False			False	False	False	False	True	Salmo	Salmo trutta	622	4.1324	0	False	True
A0A673Z8W4	18.0	3.567979574203491	-6.343719005584717					Broad	False			False	False	False	False	True	Salmo	Salmo trutta	594	4.1334	0	False	True
A0A673Z904	18.0	3.772467374801636	-5.35545015335083					Broad	False			False	False	False	False	True	Salmo	Salmo trutta	678	4.1335	0	False	True
A0A673Z9D7	18.0	3.648046970367432	-5.591659069061279					Broad	False			False	False	False	False	True	Salmo	Salmo trutta	662	4.1304	0	False	True
A0A673Z9X4	18.0	3.542097568511963	-6.264776229858398					Broad	False			False	False	False	False	True	Salmo	Salmo trutta	618	4.1325	0	False	True
A0A673ZAJ2	18.0	3.568324089050293	-6.292845726013184					Broad	False			False	False	False	False	True	Salmo	Salmo trutta	619	4.1315	0	False	True
A0A673ZBA9	18.0	3.655791521072388	-5.533962726593018					Broad	False			False	False	False	False	True	Salmo	Salmo trutta	654	4.1283	0	False	True
A0A674A876	61.0	9.922625541687012	-0.5707652568817139	3.1.1.13	3	3.1	3.1.1	Carboxylic	False			False	False	False	False	False	Salmo	Salmo trutta	551	4.1611	0	True	True
A0A674A8P8	61.0	9.936775207519531	-0.5833571553230286	3.1.1.13	3	3.1	3.1.1	Carboxylic	False			False	False	False	False	False	Salmo	Salmo trutta	532	4.1553	0	True	True
A0A674A8S3	61.0	9.919438362121582	-0.5707353949546814	3.1.1.13	3	3.1	3.1.1	Carboxylic	False			False	False	False	False	False	Salmo	Salmo trutta	551	4.1532	0	True	True
A0A674A8U5	48.0	5.09227180480957	5.5119452476501465					Hedgehog	False			False	False	False	False	False	Salmo	Salmo trutta	424	4.1489	0	False	True
A0A674A8X2	61.0	9.941394805908203	-0.6070886254310608	3.1.1.13	3	3.1	3.1.1	Carboxylic	False			False	False	False	False	False	Salmo	Salmo trutta	550	4.1572	0	True	True
A0A674AFG7	61.0	9.786154747009276	0.14394511282444	3.1.1.13	3	3.1	3.1.1	Carboxylic	False			False	False	False	False	False	Salmo	Salmo trutta	516	4.157	0	True	True
A0A674AFL1	61.0	9.802934646606444	0.1599227339029312	3.1.1.13	3	3.1	3.1.1	Carboxylic	False			False	False	False	False	False	Salmo	Salmo trutta	539	4.1431	0	True	True
A0A674AG69	61.0	9.80752658843994	0.1819634586572647	3.1.1.13	3	3.1	3.1.1	Carboxylic	False			False	False	False	False	False	Salmo	Salmo trutta	546	4.147	0	True	True
A0A674AGJ4	61.0	9.812047958374023	0.1652068644762039	3.1.1.13	3	3.1	3.1.1	Carboxylic	False			False	False	False	False	False	Salmo	Salmo trutta	553	4.1743	0	True	True
A0A674AH76	61.0	9.806529998779297	0.138132557272911	3.1.1.13	3	3.1	3.1.1	Carboxylic	False			False	False	False	False	False	Salmo	Salmo trutta	556	4.1416	0	True	True
A0A674AP44	0.0	16.34433364868164	5.575089454650879	1.14.14.25	1	1.14	1.14.14	Cholesterol	True			False	False	False	False	False	Salmo	Salmo trutta	503	4.1825	0	True	True
A0A674APZ5	0.0	16.318506240844727	5.641356468200684	1.14.14.25	1	1.14	1.14.14	Cholesterol	True			False	False	False	False	False	Salmo	Salmo trutta	509	4.1843	0	True	True
A0A674AQN4	0.0	16.283676147460938	5.651011943817139	1.14.14.25	1	1.14	1.14.14	Cholesterol	True			False	False	False	False	False	Salmo	Salmo trutta	502	4.1836	0	True	True
A0A674ASC5	0.0	16.057968139648438	5.091516971588135	1.14.14.25	1	1.14	1.14.14	Cholesterol	True			False	False	False	False	False	Salmo	Salmo trutta	487	4.2003	0	True	True
A0A674ATW8	1.0	4.663767814636231	6.744901657104492					Hedgehog	False			False	False	False	False	False	Salmo	Salmo trutta	509	4.153	0	False	True
A0A674AVQ6	7.0	8.261029243469238	8.637051582336426					Cytosolic	False			False	False	False	False	False	Salmo	Salmo trutta	589	4.2431	0	False	True
A0A674AVY3	7.0	8.709420204162598	7.833871841430664					Cytosolic	False			False	False	False	False	False	Salmo	Salmo trutta	579	4.2327	0	False	True
A0A674AXL2	7.0	8.698040962219238	7.845244884490967					Cytosolic	False			False	False	False	False	False	Salmo	Salmo trutta	570	4.2352	0	False	True
A0A674AZ56	48.0	4.989165306091309	5.83501672744751					Hedgehog	False			False	False	False	False	False	Salmo	Salmo trutta	418	4.1042	0	False	True
A0A674AZ93	48.0	4.992818355560303	5.838146686553955					Hedgehog	False			False	False	False	False	False	Salmo	Salmo trutta	416	4.1077	0	False	True
A0A674B0H8	48.0	4.998554229736328	5.823367118835449					Hedgehog	False			False	False	False	False	False	Salmo	Salmo trutta	420	4.109	0	False	True
A0A674B1Z9	15.0	13.253271102905272	8.321013450622559					Hepatic	False			False	False	False	False	True	Salmo	Salmo trutta	327	4.0053	0	False	True
A0A674B9P8	0.0	16.271360397338867	5.6967973709106445	1.14.14.25	1	1.14	1.14.14	Cholesterol	True			False	False	False	False	False	Salmo	Salmo trutta	510	4.196	0	True	True
A0A674B9T3	0.0	16.228191375732422	5.541693210601807	1.14.14.25	1	1.14	1.14.14	Cholesterol	True			False	False	False	False	False	Salmo	Salmo trutta	477	4.1922	0	True	True
A0A674BAA8	0.0	16.26673126220703	5.684061527252197	1.14.14.25	1	1.14	1.14.14	Cholesterol	True			False	False	False	False	False	Salmo	Salmo trutta	510	4.1968	0	True	True
A0A674BAC2	0.0	16.22156524658203	5.543743133544922	1.14.14.25	1	1.14	1.14.14	Cholesterol	True			False	False	False	False	False	Salmo	Salmo trutta	486	4.2051	0	True	True
A0A674BAE1	0.0	16.264965057373047	5.67854118347168	1.14.14.25	1	1.14	1.14.14	Cholesterol	True			False	False	False	False	False	Salmo	Salmo trutta	510	4.1929	0	True	True
A0A674BAQ6	0.0	15.625938415527344	4.758854389190674	1.14.14.25	1	1.14	1.14.14	Cholesterol	True			False	False	False	False	False	Salmo	Salmo trutta	448	4.191	0	True	True
A0A674BBA0	0.0	16.287630081176758	5.665443420410156	1.14.14.25	1	1.14	1.14.14	Cholesterol	True			False	False	False	False	False	Salmo	Salmo trutta	491	4.1973	0	True	True
A0A674BBM5	0.0	16.26824188232422	5.694172382354736	1.14.14.25	1	1.14	1.14.14	Cholesterol	True			False	False	False	False	False	Salmo	Salmo trutta	510	4.1997	0	True	True
A0A674BGM5	48.0	4.99416971206665	5.830669403076172					Hedgehog	False			False	False	False	False	False	Salmo	Salmo trutta	427	4.0954	0	False	True
A0A674BUX4	35.0	3.488009452819824	-2.4546542167663574	1.1.1.62	1	1.1	1.1.1		False			False	True	True	False	True	Salmo	Salmo trutta	266	4.0467	0	True	True
A0A674BV13	35.0	3.270057439804077	-2.9231953620910645	1.1.1.62	1	1.1	1.1.1		False			False	True	True	False	True	Salmo	Salmo trutta	256	4.0269	0	True	True
A0A674BVI3	35.0	3.4613301753997803	-2.456534147262573	1.1.1.62	1	1.1	1.1.1		False			False	True	True	False	True	Salmo	Salmo trutta	261	4.0602	0	True	True
A0A674BWJ5	4.0	1.734614014625549	13.28239917755127	1.14.14.154	1	1.14	1.14.14	Lanosterol	False			False	False	False	False	False	Salmo	Salmo trutta	503	4.1928	0	True	True
A0A674BWU8	69.0	2.873859405517578	12.622275352478027	1.14.14.154	1	1.14	1.14.14	Lanosterol	False			False	False	False	False	False	Salmo	Salmo trutta	449	4.2054	0	True	True
A0A674BXA7	4.0	1.9043643474578853	13.148173332214355	1.14.14.154	1	1.14	1.14.14	Lanosterol	False			False	False	False	False	False	Salmo	Salmo trutta	458	4.1791	0	True	True
A0A674C2X3	6.0	11.760726928710938	16.655197143554688					Acyl-coenzyme	False			False	False	False	False	False	Salmo	Salmo trutta	405	4.1772	0	False	True
A0A674CBE7	23.0	9.001517295837402	5.103795528411865					Hormone-sensitive	False			False	False	False	False	False	Salmo	Salmo trutta	708	4.106	0	False	True
A0A674CBH5	23.0	9.012770652770996	5.095987796783447					Hormone-sensitive	False			False	False	False	False	False	Salmo	Salmo trutta	706	4.1083	0	False	True
A0A674CSI7	2.0	7.322137355804443	-3.5088133811950684	1.14.14.14	1	1.14	1.14.14	Cytochrome	True	CYP4	CYP4V	False	False	False	False	False	Salmo	Salmo trutta	530	4.1942	0	True	True
A0A674CUT7	34.0	-4.994297981262207	0.4689742922782898	2.3.1.176	2	2.3	2.3.1	Sterol	False			False	False	False	False	True	Salmo	Salmo trutta	520	4.1548	0	True	True
A0A674CUZ7	34.0	-4.93491268157959	0.5743981003761292	2.3.1.176	2	2.3	2.3.1	Sterol	False			False	False	False	False	True	Salmo	Salmo trutta	504	4.1702	0	True	True
A0A674CVH6	34.0	-4.354203701019287	0.2915527522563934	2.3.1.176	2	2.3	2.3.1	Sterol	False			False	False	False	False	True	Salmo	Salmo trutta	579	4.1537	0	True	True
A0A674CVN6	34.0	-4.944825172424316	0.541877269744873	2.3.1.176	2	2.3	2.3.1	Sterol	False			False	False	False	False	True	Salmo	Salmo trutta	508	4.1698	0	True	True
A0A674CVS4	34.0	-4.806818008422852	0.5818657279014587	2.3.1.176	2	2.3	2.3.1	Sterol	False			False	False	False	False	True	Salmo	Salmo trutta	479	4.1426	0	True	True
