accession	cluster_id	nn_identity	is_rep	backfilled
A0AAV2K8Z4	36	0.7896	False	False
A0AAV3ARC4	36	0.7595000000000001	False	False
A0AAV3WSC8	36	0.6525	False	False
A0AAV4IQA9	36	0.4194	False	False
A0AAV6FWB0	36	0.7552	False	False
A0AAV6R9I4	36	0.7836	False	False
A0AAV6ZFR6	36	0.4894	False	False
A0AAV7JZJ9	36	0.49310000000000004	False	False
A0AAV7MCV6	36	0.743	False	False
A0AAV9RPT1	36	0.7916	False	False
A0AAW0IVC1	36	0.7271	False	False
A0AAW0NGM6	36	0.7816	False	False
A0AAW1B2Q9	36	0.6926000000000001	False	False
A0AAW1EWZ9	36	0.7909	False	False
A0AAW1ZBG6	36	0.7605	False	False
A0AAX6Q0L6	36	0.802	False	False
A0AAX6R6J8	36	0.7238	False	False
A0AAX6RR40	36	0.7105	False	False
A0AAX7TDP0	36	0.685	False	False
A0AAX7TQX5	36	0.7984	False	False
A0AAX7VPG1	36	0.7939	False	False
A0AAY4C020	36	0.7751	False	False
A0AAY4C0A0	36	0.8057	False	False
A0AAY4C0I5	36	0.7683	False	False
A0AAY4C0K5	36	0.7271	False	False
A0AAY4C225	36	0.7415	False	False
A0AAY4CEC4	36	0.7770999999999999	False	False
A0AAY4CEC8	36	0.8079000000000001	False	False
A0AAY4CEH9	36	0.7290000000000001	False	False
A0AAY4CEK3	36	0.7703	False	False
A0AAY4CFW8	36	0.7770999999999999	False	False
A0AAY5ENZ1	36	0.6047	False	False
A0AB32T5R1	36	0.7609999999999999	False	False
A0AB34I1P0	36	0.7395999999999999	False	False
A0ABC9WHG4	36	0.7515000000000001	False	False
A0ABD0LJI3	36	0.5406	False	False
A0ABD0VW72	36	0.7609999999999999	False	False
A0ABD1IZG2	36	0.7505	False	False
A0ABD2EDX4	36	0.8144	False	False
A0ABD2EEM9	36	0.8134999999999999	False	False
A0ABD2FPP0	36	0.7796	False	False
A0ABI7WJU2	36	0.7515000000000001	False	False
A0ABI7WJX9	36	0.748	False	False
A0ABI7WJZ8	36	0.7454999999999999	False	False
A0ABI7WKF5	36	0.4384	False	False
A0ABM0HPQ2	36	0.7376	False	False
A0ABM0LSC3	36	0.7434999999999999	False	False
A0ABM0LSC4	36	0.7823	False	False
A0ABM0QPT1	36	0.7376	False	False
A0ABM0QPT7	36	0.569	False	False
A0ABM1VJG6	36	0.7078	False	False
A0ABM2EX88	36	0.7434999999999999	False	False
A0ABM2W8D0	36	0.8119	False	False
A0ABM3TTY2	36	0.42979999999999996	False	False
A0ABM3XTU9	36	0.5710999999999999	False	False
A0ABM5DJP2	36	0.7785	False	False
A0ABN8YGB6	36	0.7282	False	False
A0ABN9ZAF9	36	0.7376	False	False
A0ABQ0ER53	36	0.7306999999999999	False	False
A0ABX0S1C1	36	0.7713	False	False
A2BD59	36	0.7585	False	False
B3KRC6	36	0.8018000000000001	False	False
B3RQW8	36	0.5608	False	False
B3RQX0	36	0.6584	False	False
C3YBZ8	36	0.6613	False	False
D0G6S0	36	0.7475	False	False
D2HSD1	36	0.7421	False	False
F6S7W9	36	0.7406	False	False
F6SH93	36	0.8144	False	False
F7CSA0	36	0.7351000000000001	False	False
F7DYH3	36	0.6295000000000001	False	False
F7G822	36	0.7946	False	False
G1FK36	36	0.6633	False	False
G1KRG0	36	0.7273000000000001	False	False
G1LGM1	36	0.7392	False	False
G1N8Z7	36	0.7990999999999999	False	False
G1PXI5	36	0.7395999999999999	False	False
G1RZ28	36	0.7337	False	False
G1SM08	36	0.7318000000000001	False	False
G2HHV8	36	0.7348	False	False
G3GXG4	36	0.7434999999999999	False	False
G3NJG1	36	0.8156	False	False
G3R782	36	0.7328	False	False
G3SL16	36	0.7475	False	False
G5C9K3	36	0.7336	False	False
G5E0F3	36	0.5568	False	False
G7MLX0	36	0.7348	False	False
G9L0D3	36	0.7490000000000001	False	False
H0VRE1	36	0.7256	False	False
H0WIG9	36	0.7475	False	False
H0YT90	36	0.7798999999999999	False	False
H2N0C8	36	0.96	False	False
H2QUX0	36	0.7348	False	False
H3A3U5	36	0.6731999999999999	False	False
H3DJI3	36	0.7936	False	False
H7C0D0	36	0.5946	False	False
I3KUV8	36	0.8024	False	False
I3M8C7	36	0.7336	False	False
J3SEL4	36	0.7020000000000001	False	False
K7GHT6	36	0.7051999999999999	False	False
K9J5Q2	36	0.6956	False	False
K9K3W5	36	0.8119	False	False
L5KPD4	36	0.7434999999999999	False	False
M3YAU4	36	0.7475	False	False
M4AL77	36	0.7979999999999999	False	False
O46420	36	0.7495	False	False
Q0KKP4	36	0.7797	False	False
Q0KKP5	36	0.7648	False	False
Q16850	36	0.7328	False	False
Q1JPY5	36	0.7635	False	False
Q28CJ0	36	0.7695000000000001	False	False
Q64654	36	0.7276	False	False
Q66IT2	36	0.7615000000000001	False	False
Q6JEK3	36	0.6633	False	False
Q6RIA6	36	0.7867000000000001	False	False
Q6RIA8	36	0.8096	False	False
Q8K0C4	36	0.7356	False	False
Q9GJW8	36	0.8220000000000001	False	False
R0KCI4	36	0.8086	False	False
R7VGR4	36	0.6393	False	False
R9S3K1	36	0.9173	False	False
S4RT42	36	0.7461	False	False
S7PZA6	36	0.41729999999999995	False	False
T1EM49	36	0.6433	False	False
U3II57	36	0.7463	False	False
U3K7C5	36	0.8119	False	False
U6CN02	36	0.7475	False	False
U6CQR4	36	0.82	False	False
V3ZP99	36	0.6789000000000001	False	False
V8NRE4	36	0.5694	False	False
V9KLK8	36	0.726	False	False
W5MX81	36	0.7515000000000001	False	False
G3I1T3	37	0.5558	True	False
A0A5F5PIY0	37	0.5558	False	False
H0XGJ1	37	0.4836	False	False
A0A2I0U9P7	38	0.9684	True	False
A0A087RDU2	38	0.8031	False	False
A0A087XP46	38	0.4622	False	False
A0A091DC46	38	0.5359	False	False
A0A091EHC0	38	0.8432999999999999	False	False
A0A091FRZ0	38	0.9486	False	False
A0A091HEH0	38	0.937	False	False
A0A091KC77	38	0.8033	False	False
A0A091LKY1	38	0.7161	False	False
A0A091SYV5	38	0.9218999999999999	False	False
A0A091UYE3	38	0.8273999999999999	False	False
A0A091WG19	38	0.9447	False	False
A0A093GYJ3	38	0.9684	False	False
A0A093H429	38	0.7938	False	False
A0A093HI33	38	0.9407	False	False
A0A093IIQ4	38	0.9684	False	False
A0A093J5F9	38	0.8633	False	False
A0A093PCQ9	38	0.9278	False	False
A0A093Q9E1	38	0.7254	False	False
A0A093R170	38	0.9606	False	False
A0A096LV37	38	0.5101	False	False
A0A096NCZ2	38	0.5132	False	False
A0A099YQ38	38	0.7666	False	False
A0A0D9S357	38	0.47509999999999997	False	False
A0A0F7ZES3	38	0.5075	False	False
A0A0F8BM87	38	0.4985	False	False
A0A0N8JYX7	38	0.5344	False	False
A0A0Q3LVQ4	38	0.7676000000000001	False	False
A0A0X8VMB9	38	0.6402	False	False
A0A1A7WU83	38	0.4842	False	False
A0A1A7YW08	38	0.5625	False	False
A0A1A7ZPN4	38	0.4738	False	False
A0A1A8DGU6	38	0.5457	False	False
A0A1A8GL26	38	0.5263	False	False
A0A1A8IHX9	38	0.4866	False	False
A0A1A8KVB6	38	0.5217	False	False
A0A1A8MET3	38	0.4838	False	False
A0A1A8PKZ1	38	0.47759999999999997	False	False
A0A1A8U390	38	0.484	False	False
A0A1D5PTW3	38	0.7176	False	False
A0A1D5PWW3	38	0.747	False	False
A0A1S3FLU4	38	0.5418999999999999	False	False
A0A1S3FMP7	38	0.521	False	False
A0A1S3WP48	38	0.5149	False	False
A0A1U7QNX0	38	0.524	False	False
A0A1U7SP40	38	0.5408	False	False
A0A1U8DVL0	38	0.6204999999999999	False	False
A0A1V4JYE2	38	0.7801	False	False
A0A1W7RGQ8	38	0.5135000000000001	False	False
A0A218V5C4	38	0.9372	False	False
A0A226MRA3	38	0.7651	False	False
A0A250YFU5	38	0.5418999999999999	False	False
A0A286Y548	38	0.5299	False	False
A0A287ABG3	38	0.5182	False	False
A0A2D0RXS2	38	0.5221	False	False
A0A2I0ME62	38	0.8268000000000001	False	False
A0A2I2Z593	38	0.506	False	False
A0A2I3H5U2	38	0.5193	False	False
A0A2I3SWP3	38	0.5508	False	False
A0A2I3TTW7	38	0.5179	False	False
A0A2I4CGB8	38	0.5043	False	False
A0A2J8SL64	38	0.4721	False	False
A0A2K5CSJ3	38	0.5394	False	False
A0A2K5CSM9	38	0.5428999999999999	False	False
A0A2K5I985	38	0.4891	False	False
A0A2K5LL59	38	0.5132	False	False
A0A2K5LL81	38	0.5125	False	False
A0A2K5R301	38	0.5303	False	False
A0A2K5XGA9	38	0.4891	False	False
A0A2K6D5P3	38	0.4815	False	False
A0A2K6D5R1	38	0.5163	False	False
A0A2K6GCB3	38	0.4752	False	False
A0A2K6LDM3	38	0.5103	False	False
A0A2K6LDP5	38	0.5132	False	False
A0A2K6LDP8	38	0.4824	False	False
A0A2K6NK49	38	0.4891	False	False
A0A2K6S0B5	38	0.5212	False	False
A0A2K6S0C0	38	0.5245000000000001	False	False
A0A2R9A5C3	38	0.46869999999999995	False	False
A0A2U3W5U1	38	0.521	False	False
A0A2U9BKC8	38	0.49700000000000005	False	False
A0A2Y9F3Q4	38	0.512	False	False
A0A2Y9G291	38	0.5229	False	False
A0A2Y9HR35	38	0.49560000000000004	False	False
A0A2Y9HR52	38	0.515	False	False
A0A2Y9JYA6	38	0.5227	False	False
A0A2Y9K4B6	38	0.5238	False	False
A0A2Y9M9X4	38	0.521	False	False
A0A2Y9MPA4	38	0.5232	False	False
A0A340XBL8	38	0.512	False	False
A0A341BXP5	38	0.521	False	False
A0A384AUQ3	38	0.5556	False	False
A0A384AUR5	38	0.512	False	False
A0A3B1J2Q4	38	0.4849	False	False
A0A3B3B7B8	38	0.5211	False	False
A0A3B3B7D8	38	0.42090000000000005	False	False
A0A3B3BVY6	38	0.5188	False	False
A0A3B3Q3P0	38	0.4928	False	False
A0A3B3U1U0	38	0.5072	False	False
A0A3B3VKE0	38	0.4752	False	False
A0A3B3X9D6	38	0.5159	False	False
A0A3B3YBN2	38	0.48619999999999997	False	False
A0A3B3YBR2	38	0.4752	False	False
A0A3B4AJZ3	38	0.5015	False	False
A0A3B4DQZ9	38	0.5291	False	False
A0A3B4GUT6	38	0.5043	False	False
A0A3B4GWF0	38	0.5	False	False
A0A3B4TBJ6	38	0.503	False	False
A0A3B4U1J4	38	0.5	False	False
A0A3B4U211	38	0.47350000000000003	False	False
A0A3B4WRG8	38	0.506	False	False
A0A3B4Y4C0	38	0.4971	False	False
A0A3B4Z6X2	38	0.49570000000000003	False	False
A0A3B4Z7G7	38	0.5	False	False
A0A3B5AB95	38	0.4943	False	False
A0A3B5LW56	38	0.4826	False	False
A0A3B5LZW4	38	0.4777	False	False
A0A3M0K531	38	0.6063000000000001	False	False
A0A3P8NUI2	38	0.4886	False	False
A0A3P8PMP9	38	0.5014	False	False
A0A3P8RY80	38	0.5043	False	False
A0A3P8SMX0	38	0.4843	False	False
A0A3P8V8F0	38	0.494	False	False
A0A3P8VNB9	38	0.5059	False	False
A0A3P8VTE5	38	0.5072	False	False
A0A3P8ZIR2	38	0.494	False	False
A0A3P9BSH3	38	0.5014	False	False
A0A3P9BZ86	38	0.5	False	False
A0A3P9H8A4	38	0.4919	False	False
A0A3P9I907	38	0.4704	False	False
A0A3P9JJI4	38	0.5194	False	False
A0A3P9LHK9	38	0.5043	False	False
A0A3P9M277	38	0.4946	False	False
A0A3P9NEK1	38	0.4232	False	False
A0A3P9NFH7	38	0.4985	False	False
A0A3Q0T357	38	0.46299999999999997	False	False
A0A3Q1CQB8	38	0.4843	False	False
A0A3Q1D2T2	38	0.4916	False	False
A0A3Q1F6H2	38	0.4818	False	False
A0A3Q1FGY7	38	0.4843	False	False
A0A3Q1J7Y7	38	0.5015	False	False
A0A3Q1JJP1	38	0.48700000000000004	False	False
A0A3Q1JT58	38	0.48840000000000006	False	False
A0A3Q2CSL6	38	0.45409999999999995	False	False
A0A3Q2GEM3	38	0.5072	False	False
A0A3Q2UIS5	38	0.5145000000000001	False	False
A0A3Q2VD62	38	0.5	False	False
A0A3Q2VMU5	38	0.4986	False	False
A0A3Q2XFY9	38	0.40979999999999994	False	False
A0A3Q2XK09	38	0.4826	False	False
A0A3Q2ZSE3	38	0.4928	False	False
A0A3Q3EHL2	38	0.4985	False	False
A0A3Q3F2D9	38	0.48840000000000006	False	False
A0A3Q3IWW3	38	0.4926	False	False
A0A3Q3KPJ9	38	0.45890000000000003	False	False
A0A3Q3KQB0	38	0.4756	False	False
A0A3Q3KYU3	38	0.4732	False	False
A0A3Q3MI72	38	0.47850000000000004	False	False
A0A3Q3MQE7	38	0.4743	False	False
A0A3Q3RI92	38	0.4752	False	False
A0A3Q3SMC3	38	0.49219999999999997	False	False
A0A3Q3W016	38	0.47759999999999997	False	False
A0A3Q3X3D1	38	0.5147999999999999	False	False
A0A3Q4ACI9	38	0.47450000000000003	False	False
A0A3Q4GK68	38	0.5014	False	False
A0A3Q4IAI0	38	0.5029	False	False
A0A3Q7QNK4	38	0.5047999999999999	False	False
A0A3Q7R023	38	0.518	False	False
A0A3Q7RMJ8	38	0.524	False	False
A0A3S2PZB1	38	0.5151	False	False
A0A401P230	38	0.48700000000000004	False	False
A0A437CF82	38	0.4986	False	False
A0A444U0S3	38	0.5149	False	False
A0A452DSV0	38	0.5223	False	False
A0A452H6G8	38	0.575	False	False
A0A452QNK1	38	0.6224000000000001	False	False
A0A452QNP3	38	0.6303	False	False
A0A480HNU3	38	0.5096	False	False
A0A480TP00	38	0.5548	False	False
A0A480XTI8	38	0.5175	False	False
A0A484CR18	38	0.5268999999999999	False	False
A0A484CZD1	38	0.47840000000000005	False	False
A0A485PT42	38	0.518	False	False
A0A485PU61	38	0.6141	False	False
A0A498NVI2	38	0.457	False	False
A0A4D9DVZ3	38	0.6152000000000001	False	False
A0A4U5UKA1	38	0.5099	False	False
A0A4U5UYA0	38	0.5073	False	False
A0A4V5P5K2	38	0.5143	False	False
A0A4W2GFE3	38	0.5299	False	False
A0A4W2GGD4	38	0.5238	False	False
A0A4W3JT18	38	0.5254	False	False
A0A4W3K307	38	0.5366	False	False
A0A4W4EQ08	38	0.5238	False	False
A0A4W4EQW8	38	0.4667	False	False
A0A4W5JLU6	38	0.4725	False	False
A0A4W5JLV2	38	0.48090000000000005	False	False
A0A4W6D4P2	38	0.4911	False	False
A0A4W6FNB7	38	0.4286	False	False
A0A4W6FNC5	38	0.493	False	False
A0A4X1VFD9	38	0.48619999999999997	False	False
A0A4X1VM69	38	0.4972	False	False
A0A4X2JTR6	38	0.5223	False	False
A0A4Z2B618	38	0.48340000000000005	False	False
A0A4Z2C2I8	38	0.521	False	False
A0A4Z2IWA0	38	0.526	False	False
A0A553PIX1	38	0.4071	False	False
A0A556TY03	38	0.4932	False	False
A0A5A9NW14	38	0.5089	False	False
A0A5C6MS88	38	0.4843	False	False
A0A5C6P3W9	38	0.521	False	False
A0A5E4BEV3	38	0.5254	False	False
A0A5F8AMH4	38	0.508	False	False
A0A5F8HKC2	38	0.49369999999999997	False	False
A0A5J5DD44	38	0.4412	False	False
A0A5J5N7Y8	38	0.5297999999999999	False	False
A0A5J6SDF1	38	0.4314	False	False
A0A5J6SE20	38	0.5135000000000001	False	False
A0A5J6SGI6	38	0.4711	False	False
A0A5K1V1C5	38	0.5059	False	False
A0A5N3WYQ2	38	0.5371	False	False
A0A5N4CQ65	38	0.5389	False	False
A0A5N5PXB1	38	0.5192	False	False
A0A663FB82	38	0.7770999999999999	False	False
A0A663LN10	38	0.7692	False	False
A0A665TGS4	38	0.4756	False	False
A0A665VTC5	38	0.4853	False	False
A0A665VTT3	38	0.5146999999999999	False	False
A0A665VU32	38	0.5227	False	False
A0A667I954	38	0.518	False	False
A0A667IW88	38	0.4219	False	False
A0A667YBK8	38	0.4844	False	False
A0A667YMH7	38	0.5062	False	False
A0A668RQ02	38	0.5059	False	False
A0A668VGL7	38	0.49579999999999996	False	False
A0A669CTC9	38	0.5128	False	False
A0A669DJ76	38	0.4758	False	False
A0A669DQ75	38	0.4943	False	False
A0A669F8I0	38	0.46149999999999997	False	False
A0A669PQK3	38	0.7598	False	False
A0A670HRY9	38	0.4064	False	False
A0A670Y989	38	0.4926	False	False
A0A671FEK0	38	0.521	False	False
A0A671LIK2	38	0.5089	False	False
A0A671T0K5	38	0.5015	False	False
A0A671UMD6	38	0.5044	False	False
A0A671UME1	38	0.4779	False	False
A0A671W132	38	0.48119999999999996	False	False
A0A672HHB0	38	0.5179	False	False
A0A672HHB9	38	0.5043	False	False
A0A672HHC5	38	0.49570000000000003	False	False
A0A672HI54	38	0.503	False	False
A0A672HI78	38	0.5151	False	False
A0A672IEJ6	38	0.4648	False	False
A0A672IEK0	38	0.44630000000000003	False	False
A0A672TFR1	38	0.4596	False	False
A0A672TH53	38	0.5118	False	False
A0A672V274	38	0.7831	False	False
A0A673AA41	38	0.4928	False	False
A0A673AGH5	38	0.49570000000000003	False	False
A0A673IEE1	38	0.4515	False	False
A0A673IP00	38	0.5	False	False
A0A673J6B4	38	0.5147999999999999	False	False
A0A673TJL6	38	0.6227	False	False
A0A673TWG0	38	0.5782	False	False
A0A673TWP6	38	0.5655	False	False
A0A673TWX3	38	0.5015	False	False
A0A674EGL2	38	0.4783	False	False
A0A674EIS6	38	0.4797	False	False
A0A674KFV4	38	0.6108	False	False
A0A674NJ74	38	0.5305	False	False
A0A674NQ16	38	0.511	False	False
A0A674NWJ0	38	0.46799999999999997	False	False
A0A674PDK1	38	0.4939	False	False
A0A674PG58	38	0.5289	False	False
A0A6A5EV40	38	0.4485	False	False
A0A6A5EWK8	38	0.5299	False	False
A0A6B0S7F4	38	0.5536	False	False
A0A6G0IUU7	38	0.5362	False	False
A0A6G1B3G3	38	0.5222	False	False
A0A6G1PLU0	38	0.4927	False	False
A0A6G1QA98	38	0.4986	False	False
A0A6G1RB80	38	0.9540000000000001	False	False
A0A6I8MZ64	38	0.5105	False	False
A0A6I8NCC7	38	0.4156	False	False
A0A6I9HPU5	38	0.8893000000000001	False	False
A0A6I9N890	38	0.47759999999999997	False	False
A0A6J0HBK0	38	0.7440000000000001	False	False
A0A6J0U4N8	38	0.521	False	False
A0A6J0U7H0	38	0.4524	False	False
A0A6J2AN92	38	0.512	False	False
A0A6J2AQM5	38	0.40490000000000004	False	False
A0A6J2AR46	38	0.5015999999999999	False	False
A0A6J2G1W6	38	0.7349	False	False
A0A6J2PK52	38	0.4365	False	False
A0A6J2WT37	38	0.5417000000000001	False	False
A0A6J3D9F1	38	0.7711	False	False
A0A6J3IY13	38	0.5333	False	False
A0A6J3IY14	38	0.5179	False	False
A0A6J3IYH0	38	0.5523	False	False
A0A6J3RCR4	38	0.521	False	False
A0A6P3F6I0	38	0.5299	False	False
A0A6P3IM67	38	0.5299	False	False
A0A6P3R4R5	38	0.521	False	False
A0A6P3R537	38	0.5015999999999999	False	False
A0A6P3RD69	38	0.4065	False	False
A0A6P3W4T0	38	0.5343	False	False
A0A6P5KFB8	38	0.5191	False	False
A0A6P5KFG0	38	0.4763	False	False
A0A6P5KGV6	38	0.4752	False	False
A0A6P5KIE3	38	0.5971	False	False
A0A6P5PJV8	38	0.503	False	False
A0A6P6I623	38	0.515	False	False
A0A6P6PI75	38	0.5014	False	False
A0A6P6PJL1	38	0.5042	False	False
A0A6P7HWJ0	38	0.4971	False	False
A0A6P7K6A0	38	0.5217	False	False
A0A6P7L1M3	38	0.5044	False	False
A0A6P7Y774	38	0.6096	False	False
A0A6P7YEK6	38	0.418	False	False
A0A6P7YJX8	38	0.5700999999999999	False	False
A0A6P7YK69	38	0.5607	False	False
A0A6P8SF40	38	0.6141	False	False
A0A6P8SG01	38	0.5443	False	False
A0A6P8SGB3	38	0.5672	False	False
A0A6P8SM20	38	0.5542	False	False
A0A6P8SRD2	38	0.4199	False	False
A0A6P8V1E4	38	0.521	False	False
A0A6P8V5Q8	38	0.4836	False	False
A0A6P9B3A2	38	0.5255	False	False
A0A6P9B405	38	0.5709000000000001	False	False
A0A7D9NM13	38	0.5134000000000001	False	False
A0A7E6CXG5	38	0.5136	False	False
A0A7E6CXZ1	38	0.4592	False	False
A0A7J5ZC81	38	0.4918	False	False
A0A7J6A7S3	38	0.4803	False	False
A0A7J6CZA6	38	0.5207	False	False
A0A7J7EX32	38	0.5522	False	False
A0A7J7RE79	38	0.5166	False	False
A0A7J7SQP4	38	0.5045000000000001	False	False
A0A7J7SRN9	38	0.5882000000000001	False	False
A0A7J7SXM1	38	0.5079	False	False
A0A7J8BD89	38	0.488	False	False
A0A7J8CQY7	38	0.5136	False	False
A0A7K4IRY9	38	0.7417	False	False
A0A7K4K570	38	0.7311	False	False
A0A7K4LU66	38	0.7424	False	False
A0A7K4Q8R8	38	0.7681	False	False
A0A7K4QTE7	38	0.7651	False	False
A0A7K4SDI0	38	0.7711	False	False
A0A7K4T3X2	38	0.7681	False	False
A0A7K4TQ13	38	0.7711	False	False
A0A7K4WPR4	38	0.7906	False	False
A0A7K4Y1N1	38	0.7770999999999999	False	False
A0A7K4YRH9	38	0.7741	False	False
A0A7K5AD55	38	0.7394	False	False
A0A7K5AJ93	38	0.7559999999999999	False	False
A0A7K5CZS6	38	0.7844	False	False
A0A7K5DX34	38	0.7844	False	False
A0A7K5FP57	38	0.7831	False	False
A0A7K5GHL4	38	0.7844	False	False
A0A7K5IU58	38	0.7801	False	False
A0A7K5K3W0	38	0.7875	False	False
A0A7K5LQB1	38	0.7651	False	False
A0A7K5MLF2	38	0.7681	False	False
A0A7K5N7H1	38	0.7855	False	False
A0A7K5TNX1	38	0.759	False	False
A0A7K5X9J5	38	0.7764	False	False
A0A7K5YJ53	38	0.762	False	False
A0A7K5ZT56	38	0.7812	False	False
A0A7K6AXG8	38	0.7681	False	False
A0A7K6C639	38	0.8125	False	False
A0A7K6D8F7	38	0.7659999999999999	False	False
A0A7K6GV64	38	0.759	False	False
A0A7K6I9U4	38	0.7741	False	False
A0A7K6M7A4	38	0.7831	False	False
A0A7K6N5F6	38	0.8276	False	False
A0A7K6R422	38	0.7957	False	False
A0A7K6RFP0	38	0.7797	False	False
A0A7K6TBW6	38	0.7741	False	False
A0A7K6XU31	38	0.7801	False	False
A0A7K6Y9Q6	38	0.7892	False	False
A0A7K7AT99	38	0.7764	False	False
A0A7K7BLT4	38	0.7831	False	False
A0A7K7EBH0	38	0.7711	False	False
A0A7K7FU33	38	0.7651	False	False
A0A7K7GL89	38	0.7681	False	False
A0A7K7IWN3	38	0.7770999999999999	False	False
A0A7K7JQY9	38	0.7651	False	False
A0A7K7KTQ4	38	0.7681	False	False
A0A7K7MC65	38	0.7842	False	False
A0A7K7NP22	38	0.7945	False	False
A0A7K7PK27	38	0.7681	False	False
A0A7K7QD17	38	0.7681	False	False
A0A7K7SSL1	38	0.762	False	False
A0A7K7ULC8	38	0.8129000000000001	False	False
A0A7K7UY99	38	0.8227	False	False
A0A7K7W756	38	0.7778	False	False
A0A7K7YV17	38	0.7681	False	False
A0A7K8BZV9	38	0.7651	False	False
A0A7K8G3F8	38	0.759	False	False
A0A7K8IDH1	38	0.7559999999999999	False	False
A0A7K8JH61	38	0.7068000000000001	False	False
A0A7K8KPU9	38	0.7131000000000001	False	False
A0A7K8P8C1	38	0.762	False	False
A0A7K8SQ11	38	0.7681	False	False
A0A7K8X130	38	0.7861	False	False
A0A7K8YDY1	38	0.738	False	False
A0A7K8ZC41	38	0.747	False	False
A0A7K9AZ41	38	0.7386	False	False
A0A7K9C6T9	38	0.7770999999999999	False	False
A0A7K9CTS2	38	0.7751	False	False
A0A7K9EWM5	38	0.8	False	False
A0A7K9FGH6	38	0.7946	False	False
A0A7K9I5V3	38	0.7831	False	False
A0A7K9LTL6	38	0.7681	False	False
A0A7K9S8M5	38	0.79	False	False
A0A7K9TFT8	38	0.762	False	False
A0A7K9VAI5	38	0.7681	False	False
A0A7K9VYE2	38	0.759	False	False
A0A7K9XUA9	38	0.8247	False	False
A0A7K9Y9J6	38	0.7559999999999999	False	False
A0A7L0BIY6	38	0.7968999999999999	False	False
A0A7L0DD10	38	0.7981999999999999	False	False
A0A7L0E9B8	38	0.7601	False	False
A0A7L0FPU4	38	0.7409	False	False
A0A7L0HJT7	38	0.825	False	False
A0A7L0IXS0	38	0.759	False	False
A0A7L0KEN3	38	0.7906	False	False
A0A7L0LFC0	38	0.7741	False	False
A0A7L0M3J8	38	0.7741	False	False
A0A7L0RTH1	38	0.7651	False	False
A0A7L0SMF7	38	0.7835	False	False
A0A7L0TXS1	38	0.7167	False	False
A0A7L0WXM0	38	0.7311	False	False
A0A7L0XK26	38	0.75	False	False
A0A7L0Z5K5	38	0.75	False	False
A0A7L1D3I1	38	0.7844	False	False
A0A7L1EG19	38	0.7781	False	False
A0A7L1FPU7	38	0.7968999999999999	False	False
A0A7L1GY08	38	0.8094	False	False
A0A7L1HUY6	38	0.8012	False	False
A0A7L1IR80	38	0.7711	False	False
A0A7L1JUI0	38	0.7861	False	False
A0A7L1LZ82	38	0.7770999999999999	False	False
A0A7L1NG54	38	0.762	False	False
A0A7L1RAD5	38	0.7651	False	False
A0A7L1TSQ8	38	0.7681	False	False
A0A7L1WG73	38	0.7651	False	False
A0A7L1XK94	38	0.7976000000000001	False	False
A0A7L1ZGA6	38	0.762	False	False
A0A7L2AWW9	38	0.8062	False	False
A0A7L2BIU5	38	0.7801	False	False
A0A7L2CU48	38	0.7681	False	False
A0A7L2GSB4	38	0.7844	False	False
A0A7L2HE68	38	0.8312	False	False
A0A7L2III9	38	0.8062	False	False
A0A7L2J7P7	38	0.7861	False	False
A0A7L2K9P9	38	0.7681	False	False
A0A7L2RZF5	38	0.7492	False	False
A0A7L2UNC0	38	0.7922	False	False
A0A7L2VW04	38	0.7861	False	False
A0A7L2Z311	38	0.8012	False	False
A0A7L3AHJ9	38	0.7795000000000001	False	False
A0A7L3CHH9	38	0.7861	False	False
A0A7L3DC32	38	0.7741	False	False
A0A7L3IDC0	38	0.7711	False	False
A0A7L3LJA9	38	0.7484999999999999	False	False
A0A7L3NX63	38	0.7440000000000001	False	False
A0A7L3PZB6	38	0.7801	False	False
A0A7L3RJ58	38	0.7915000000000001	False	False
A0A7L3SYP0	38	0.7885	False	False
A0A7L3UHN1	38	0.7951999999999999	False	False
A0A7L3VH63	38	0.7651	False	False
A0A7L3XDC1	38	0.7354	False	False
A0A7L3YV10	38	0.7831	False	False
A0A7L3ZWE9	38	0.789	False	False
A0A7L4ANS6	38	0.7885	False	False
A0A7L4C3K2	38	0.7356999999999999	False	False
A0A7L4FW75	38	0.7741	False	False
A0A7L4GVR6	38	0.753	False	False
A0A7L4IA13	38	0.7781	False	False
A0A7L4J0X8	38	0.7711	False	False
A0A7L4K794	38	0.775	False	False
A0A7L4M5J3	38	0.7311	False	False
A0A7L4MT25	38	0.7906	False	False
A0A7M4DXN6	38	0.6175	False	False
A0A7N4PA91	38	0.49060000000000004	False	False
A0A7N4PT97	38	0.5133	False	False
A0A7N5KJG9	38	0.521	False	False
A0A7N6BD09	38	0.48700000000000004	False	False
A0A7N9AP15	38	0.4618	False	False
A0A7N9API6	38	0.4752	False	False
A0A811YU42	38	0.524	False	False
A0A834BTK8	38	0.40950000000000003	False	False
A0A834CJJ5	38	0.5211	False	False
A0A835NKK5	38	0.648	False	False
A0A836D769	38	0.5650999999999999	False	False
A0A850TR85	38	0.7801	False	False
A0A850W020	38	0.8125	False	False
A0A850WXI3	38	0.7432	False	False
A0A850Z2H3	38	0.7711	False	False
A0A851CWK9	38	0.7440000000000001	False	False
A0A851CY74	38	0.7801	False	False
A0A851F7D7	38	0.75	False	False
A0A851IV00	38	0.7681	False	False
